Eastings,Northings,Elevation,HitType,Normal_X,Normal_Z,Normal_Y,Bearing,Pitch
530832.000,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.250,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.500,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.750,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.000,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.250,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.500,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.750,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.000,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.250,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.500,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.750,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.000,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.250,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.500,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.750,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.000,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.250,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.500,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.750,174850.500,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530837.000,174850.500,45.818,Consented,2.763941E-07,1.44076E-08,1,3.167243E-05,270
530837.250,174850.500,45.818,Consented,-1.254121E-07,1.40221E-07,1,-1.437116E-05,270.0198
530837.500,174850.500,45.818,Consented,-1.254121E-07,1.40221E-07,1,-1.437116E-05,270.0198
530837.750,174850.500,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530838.000,174850.500,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530838.250,174850.500,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530838.500,174850.500,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530838.750,174850.500,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.000,174850.500,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.250,174850.500,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.500,174850.500,42.819,Consented,1.942147E-07,-2.532413E-08,1,2.225536E-05,270
530839.750,174850.500,42.819,Consented,-8.975912E-08,6.646978E-08,1,-1.028564E-05,270.0198
530840.000,174850.500,42.819,Consented,-8.975912E-08,6.646978E-08,1,-1.028564E-05,270.0198
530817.500,174850.250,42.819,Consented,-3.493276E-05,1.405534E-05,1,-0.004002943,270.0198
530817.750,174850.250,42.819,Consented,0,-1.192093E-07,1,0,270.0198
530818.000,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.250,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.500,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.750,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.000,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.250,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.500,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.750,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.000,174850.250,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.250,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530820.500,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530820.750,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.000,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.250,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.500,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.750,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.000,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.250,174850.250,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.500,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530822.750,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.000,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.250,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.500,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.750,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.000,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.250,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.500,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.750,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.000,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.250,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.500,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.750,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530826.000,174850.250,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530826.250,174850.250,45.818,Consented,-1.701204E-07,2.327056E-07,1,-1.949436E-05,270.0198
530826.500,174850.250,45.818,Consented,-1.701204E-07,2.327056E-07,1,-1.949436E-05,270.0198
530826.750,174850.250,44.818,Consented,1.322045E-07,2.60427E-07,1,1.514952E-05,270.0198
530827.000,174850.250,44.818,Consented,1.322045E-07,2.60427E-07,1,1.514952E-05,270.0198
530827.250,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.500,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.750,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.000,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.250,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.500,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.750,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530829.000,174850.250,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530829.250,174850.250,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.500,174850.250,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.750,174850.250,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530830.000,174850.250,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530830.250,174850.250,44.818,Consented,1.238011E-07,2.362991E-07,1,1.418656E-05,270.0198
530830.500,174850.250,44.818,Consented,1.238011E-07,2.362991E-07,1,1.418656E-05,270.0198
530830.750,174850.250,44.818,Consented,1.238011E-07,2.362991E-07,1,1.418656E-05,270.0198
530831.000,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.250,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.500,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.750,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.000,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.250,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.500,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.750,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.000,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.250,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.500,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.750,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.000,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.250,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.500,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.750,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.000,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.250,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.500,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.750,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.000,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.250,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.500,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.750,174850.250,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530837.000,174850.250,45.818,Consented,2.763941E-07,1.44076E-08,1,3.167243E-05,270
530837.250,174850.250,45.818,Consented,-1.254121E-07,1.40221E-07,1,-1.437116E-05,270.0198
530837.500,174850.250,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530837.750,174850.250,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530838.000,174850.250,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530838.250,174850.250,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530838.500,174850.250,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530838.750,174850.250,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.000,174850.250,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.250,174850.250,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.500,174850.250,42.819,Consented,1.942147E-07,-2.532413E-08,1,2.225536E-05,270
530839.750,174850.250,42.819,Consented,-8.975912E-08,6.646978E-08,1,-1.028564E-05,270.0198
530817.250,174850.000,42.819,Consented,-3.493276E-05,1.405534E-05,1,-0.004002943,270.0198
530817.500,174850.000,42.819,Consented,-3.493276E-05,1.405534E-05,1,-0.004002943,270.0198
530817.750,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.000,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.250,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.500,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.750,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.000,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.250,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.500,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.750,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.000,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.250,174850.000,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.500,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530820.750,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.000,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.250,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.500,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.750,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.000,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.250,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.500,174850.000,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.750,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.000,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.250,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.500,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.750,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.000,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.250,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.500,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.750,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.000,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.250,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.500,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.750,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530826.000,174850.000,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530826.250,174850.000,45.818,Consented,-1.701204E-07,2.327056E-07,1,-1.949436E-05,270.0198
530826.500,174850.000,45.818,Consented,3.838811E-07,6.636469E-08,1,4.398954E-05,270.0198
530826.750,174850.000,44.818,Consented,1.322045E-07,2.60427E-07,1,1.514952E-05,270.0198
530827.000,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.250,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.500,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.750,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.000,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.250,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.500,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.750,174850.000,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530829.000,174850.000,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.250,174850.000,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.500,174850.000,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.750,174850.000,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530830.000,174850.000,44.818,Consented,1.238011E-07,2.362991E-07,1,1.418656E-05,270.0198
530830.250,174850.000,44.818,Consented,1.238011E-07,2.362991E-07,1,1.418656E-05,270.0198
530830.500,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530830.750,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.000,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.250,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.500,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.750,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.000,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.250,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.500,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.750,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.000,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.250,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.500,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.750,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.000,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.250,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.500,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.750,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.000,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.250,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.500,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530835.750,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.000,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.250,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.500,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530836.750,174850.000,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530837.000,174850.000,45.818,Consented,-1.254121E-07,1.40221E-07,1,-1.437116E-05,270.0198
530837.250,174850.000,45.818,Consented,-1.254121E-07,1.40221E-07,1,-1.437116E-05,270.0198
530837.500,174850.000,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530837.750,174850.000,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530838.000,174850.000,41.818,Consented,3.126027E-07,-1.231189E-08,1,3.582163E-05,270
530838.250,174850.000,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530838.500,174850.000,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530838.750,174850.000,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.000,174850.000,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.250,174850.000,41.818,Consented,-2.266785E-07,1.212462E-07,1,-2.597543E-05,270.0198
530839.500,174850.000,42.819,Consented,1.942147E-07,-2.532413E-08,1,2.225536E-05,270
530839.750,174850.000,42.819,Consented,-8.975912E-08,6.646978E-08,1,-1.028564E-05,270.0198
530817.250,174849.750,42.819,Consented,-3.493276E-05,1.405534E-05,1,-0.004002943,270.0198
530817.500,174849.750,42.819,Consented,0,-1.192093E-07,1,0,270.0198
530817.750,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.000,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.250,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.500,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530818.750,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.000,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.250,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.500,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530819.750,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.000,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.250,174849.750,41.818,Consented,9.284952E-07,-4.425454E-07,1,0.0001063978,270.0198
530820.500,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530820.750,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.000,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.250,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.500,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530821.750,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.000,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.250,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.500,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530822.750,174849.750,41.818,Consented,7.90207E-07,-4.902415E-07,1,9.05511E-05,270.0198
530823.000,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.250,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.500,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530823.750,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.000,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.250,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.500,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530824.750,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.000,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.250,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.500,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530825.750,174849.750,41.818,Consented,8.635667E-07,-4.199388E-07,1,9.895749E-05,270.0198
530826.000,174849.750,45.818,Consented,-1.701204E-07,2.327056E-07,1,-1.949436E-05,270.0198
530826.250,174849.750,45.818,Consented,-1.701204E-07,2.327056E-07,1,-1.949436E-05,270.0198
530826.500,174849.750,45.818,Consented,3.838811E-07,6.636469E-08,1,4.398954E-05,270.0198
530826.750,174849.750,44.818,Consented,1.322045E-07,2.60427E-07,1,1.514952E-05,270.0198
530827.000,174849.750,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.250,174849.750,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.500,174849.750,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530827.750,174849.750,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.000,174849.750,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.250,174849.750,44.818,Consented,8.781698E-08,2.830625E-07,1,1.006308E-05,270.0198
530828.500,174849.750,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530828.750,174849.750,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.000,174849.750,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.250,174849.750,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.500,174849.750,44.818,Consented,1.238014E-07,2.362989E-07,1,1.418659E-05,270.0198
530829.750,174849.750,44.818,Consented,1.238011E-07,2.362991E-07,1,1.418656E-05,270.0198
530830.000,174849.750,44.818,Consented,1.238011E-07,2.362991E-07,1,1.418656E-05,270.0198
530830.250,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530830.500,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530830.750,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.000,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.250,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.500,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530831.750,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.000,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.250,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.500,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530832.750,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.000,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.250,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.500,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530833.750,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.000,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
530834.250,174849.750,44.818,Consented,2.185935E-07,1.111585E-07,1,2.504896E-05,270.0198
